time,class,RMS_ch1,MAV_ch1,RMS_ch2,MAV_ch2,RMS_ch3,MAV_ch3,RMS_ch4,MAV_ch4,RMS_ch5,MAV_ch5,RMS_ch6,MAV_ch6,RMS_ch7,MAV_ch7,RMS_ch8,MAV_ch8
12465,0,0.00012348318641447028,8.60893478165741e-05,0.00014458364426886048,0.00010223137852044187,4.4380488570589434e-05,3.345620447082157e-05,3.693841390622612e-05,2.6738476392118435e-05,7.035625492680622e-05,4.0997386643763156e-05,4.195100971689285e-05,2.431124824821247e-05,9.805665385171e-05,7.685656842257278e-05,0.00026814037182745835,0.00019581931885966102
12517,0,9.450246447014664e-05,5.121851541224755e-05,0.00015284311773780483,7.756274078965741e-05,3.810519037743433e-05,2.0556976145763112e-05,2.9510029985992632e-05,1.969726076777674e-05,7.418843459445252e-05,4.7321450052034725e-05,2.5655450763924116e-05,1.5635634073974907e-05,6.837370604601227e-05,4.0675900047718056e-05,7.152307682735348e-05,4.838776657034634e-05
12569,0,0.00010797968181293297,6.826165855526467e-05,0.0001797356569888717,0.00011383976658583946,4.180706286844055e-05,2.4463186746166683e-05,3.493505316774337e-05,2.2797443903076263e-05,5.060768616566486e-05,3.283199026056475e-05,4.118228443389044e-05,2.4490033791431558e-05,7.006370112583565e-05,3.754256902814713e-05,5.492282509467552e-05,3.657205946096581e-05
12620,0,6.789423525572257e-05,5.267943291054404e-05,0.00011643731785552141,8.033362219652846e-05,2.729535394467839e-05,1.9076671672943015e-05,3.572778369384945e-05,2.289338806512129e-05,5.6127891642914416e-05,3.712288183022178e-05,4.7692254921754614e-05,3.349772766819801e-05,6.491742094864813e-05,4.285612189651741e-05,6.301617925145006e-05,4.782921737837266e-05
12671,0,5.023557426979466e-05,3.785803736165422e-05,7.874119102167981e-05,5.168683245165099e-05,2.0045453101593045e-05,1.613332486763404e-05,5.148036759063752e-05,3.732792160296373e-05,0.0001067161904646687,7.852582248011252e-05,4.256321627218583e-05,3.439945173124437e-05,7.252557352813029e-05,5.5845842311402564e-05,5.3706531004878215e-05,4.287760743300235e-05
12723,0,7.428157539739862e-05,4.604488051964439e-05,8.884297873630289e-05,5.39693601909573e-05,2.1631044862838386e-05,1.6136793637455317e-05,6.95407311460545e-05,5.4897520662128835e-05,0.00015196891517321346,0.00011765617933574864,5.394389737538575e-05,4.5467026964945275e-05,6.46327566841323e-05,4.408737864034104e-05,6.200699097427886e-05,4.511179235697615e-05
12776,0,8.54540395565126e-05,5.566952766080457e-05,8.411492262321132e-05,5.413090181818658e-05,3.262900963744414e-05,2.3570038841167468e-05,5.809003521346132e-05,4.390172196686724e-05,0.00013146739423670236,9.364513957164371e-05,5.4715953059116e-05,4.2244856423620285e-05,3.149528650154373e-05,2.4149091831150294e-05,8.010059524511863e-05,6.403169483968363e-05
12828,0,8.733304236528561e-05,6.496395506230732e-05,9.74971575126098e-05,7.107897002153861e-05,4.499288906717697e-05,3.5954575616189535e-05,3.830498739242967e-05,2.5317755259180403e-05,9.886347816258345e-05,6.182037153911466e-05,4.648204457307133e-05,3.3056079424507956e-05,3.063493116061331e-05,2.331800048638274e-05,9.242664332289127e-05,6.262995049987474e-05
12879,0,0.00010647029931852033,8.599687678427139e-05,0.00011059802515564795,8.796230906671731e-05,5.160190092732367e-05,4.2192281311276626e-05,3.5627811086933886e-05,2.108402188452404e-05,9.421665015222209e-05,5.309983213328026e-05,6.448807400201442e-05,4.476499461434485e-05,3.47256884959271e-05,2.2064597838932663e-05,7.686736422379757e-05,3.934618843684713e-05
12930,0,9.837630708807831e-05,8.145846956210151e-05,8.578798148307152e-05,6.517406827909978e-05,4.7632881377040335e-05,4.168692412947525e-05,2.6839165565506507e-05,2.029089713302657e-05,6.590575231546489e-05,4.248409220416832e-05,6.745319303631432e-05,5.2641377160664895e-05,4.666236440490805e-05,3.663912659175998e-05,4.862614312495123e-05,3.372044949261539e-05
12984,3,7.613759285909295e-05,6.454948005137149e-05,6.683127905981033e-05,4.938481874948278e-05,3.911411679510593e-05,3.420937596196438e-05,2.6516704327492933e-05,2.1781180299726006e-05,6.630270674523631e-05,5.2015648605785626e-05,5.186248929859428e-05,4.390856855998708e-05,5.1408891628050506e-05,4.351240602300111e-05,6.268366555769565e-05,4.953318999274621e-05
13038,3,0.00014667176084618788,0.00010814034272920476,0.00010907874138228024,7.431406914279295e-05,3.1848549680395186e-05,2.462708369434363e-05,3.381156382039878e-05,2.699997079336579e-05,7.772566993369887e-05,6.403588263848633e-05,6.481435081840156e-05,4.5696229521536337e-05,4.509481747194884e-05,3.4201102161647e-05,6.953012220263665e-05,5.42445880443288e-05
13091,3,0.00020375410558224667,0.00015860903661387763,0.00016544397354606826,0.00011897714122983278,2.3857494533830026e-05,1.8641739863287596e-05,4.895165596245069e-05,3.5932492224579944e-05,0.00013175185518310827,9.427278777575593e-05,8.392536596081029e-05,5.9976556094766924e-05,2.812636208337392e-05,2.1169881420966793e-05,8.210714020984095e-05,6.338460772739432e-05
13143,3,0.00016547797988769337,0.00011275952895978955,0.00016404270960363438,0.00012638365542625582,2.3511252470163796e-05,1.8377530349806827e-05,5.412937108182967e-05,4.0940118995446056e-05,0.0001465207452713937,0.00010461665670961733,7.784878991406838e-05,5.9678797918220185e-05,3.7653657673164416e-05,2.859548805631492e-05,0.00010185507949086271,8.678415573042582e-05
13195,3,8.829583887230145e-05,4.856499354982885e-05,0.00012018273799135468,9.475290066822222e-05,2.0282822743317427e-05,1.5024344677557406e-05,5.375321848388197e-05,4.235989722560119e-05,0.00014841500076027384,0.00011235394114981486,7.032947283363723e-05,5.973175995148936e-05,5.340495488157201e-05,4.520292088972815e-05,8.30982565695735e-05,6.0712111499588524e-05
13247,3,8.217071846754077e-05,4.500902523193416e-05,8.93809289647018e-05,5.8990502576272634e-05,1.3000140331552782e-05,8.988732277529822e-06,4.406153789258965e-05,3.159496917642475e-05,0.00012861920370868223,9.716333873144628e-05,5.823134862649216e-05,4.4534748943807976e-05,4.4620838382245026e-05,3.207010190357118e-05,5.7030559605648334e-05,2.8223966885009442e-05
13300,3,9.599717314452553e-05,7.264413297349339e-05,6.331608951252023e-05,4.387028645772681e-05,3.0942892517681014e-05,2.2484775483892078e-05,2.5322495866796106e-05,1.7901202063957692e-05,6.907522465093457e-05,5.6712657251705556e-05,3.649171811903321e-05,2.5178810682650724e-05,2.576012446926494e-05,1.6402606118452964e-05,8.00221338521171e-05,4.945138061945705e-05
13351,3,9.522809789005845e-05,8.066587572474417e-05,6.261249367650492e-05,4.662502575692317e-05,3.7581265454134936e-05,3.0912577628337934e-05,3.27466618669605e-05,2.4983683090417893e-05,6.744006007384234e-05,5.2466471695930744e-05,5.254666828320634e-05,3.71671102693203e-05,5.277470268218426e-05,3.9659141075325176e-05,8.245645104570759e-05,6.36297824926928e-05
13402,3,0.00011939063072121443,8.561865902634265e-05,0.00010855747094018611,7.772224590871018e-05,3.787491741705685e-05,2.9210487667164974e-05,3.200081388745565e-05,2.3190735998150314e-05,7.427554227452393e-05,5.040728554971425e-05,6.235628358484689e-05,4.479853127779143e-05,5.741180684697379e-05,4.664754401036307e-05,6.576852541450261e-05,5.384366894579809e-05
13453,3,0.00015525796206722735,0.00010790426308228163,0.00014486996338389287,0.00010940522944273239,4.2389505895860946e-05,3.2611409029167073e-05,3.4935140071443997e-05,2.3678081467647657e-05,9.061231282102515e-05,6.597393550082238e-05,7.302122766492049e-05,5.2024280270207225e-05,3.280563786294261e-05,2.5543836797189086e-05,6.407875085118108e-05,4.924032772960761e-05
13505,3,0.00012003072662322176,7.939763803549947e-05,0.00011293691188452516,7.710649719632474e-05,4.352813730620236e-05,3.498139119196445e-05,3.269433658242793e-05,2.397529678726489e-05,7.065033056665422e-05,5.0633342309464175e-05,6.337423323218871e-05,4.505044617211903e-05,2.0817638737063723e-05,1.6023599288435634e-05,5.985547565681167e-05,4.6154736482470847e-05
13558,3,6.909080258814741e-05,5.6749853271939225e-05,5.715729928185409e-05,4.395732416663081e-05,3.937393279913367e-05,3.360900539824731e-05,1.7047757196927132e-05,1.157797313950226e-05,4.72560910785449e-05,3.203627798646224e-05,4.237151232681937e-05,3.112375481883791e-05,2.5479739597722354e-05,1.907819223221074e-05,7.425926847277772e-05,5.689678237778146e-05
13611,3,6.394730358246829e-05,4.894692007618358e-05,5.4192473681137803e-05,3.8142775552564994e-05,4.017769317705091e-05,3.189184620811315e-05,1.6565924497333385e-05,1.0454089497689828e-05,5.698321543628518e-05,3.883612224529223e-05,4.3940434738227164e-05,3.317180119975748e-05,3.807559661331546e-05,3.174415004583632e-05,9.342631409106038e-05,7.621924676094886e-05
13662,3,7.101093719131038e-05,5.432577086500974e-05,6.21516334954152e-05,4.7682600316944153e-05,4.570898577206158e-05,3.604023790153721e-05,2.2873035180813957e-05,1.568189711627878e-05,5.545577404951465e-05,3.9736796226926535e-05,4.232150210397341e-05,2.9965754899026714e-05,3.406850089984458e-05,2.6264628121211776e-05,8.438118507705662e-05,7.247984909152805e-05
13714,3,0.00010100707768163371,8.12191694734243e-05,9.836413522472349e-05,6.917914867301182e-05,3.8917503072848855e-05,2.6815140098751735e-05,4.158980122338467e-05,2.3829378696114948e-05,8.846932012962997e-05,5.403870372104815e-05,4.492867984341502e-05,3.239040561070731e-05,4.382530430902837e-05,3.348949535412443e-05,6.456794400536584e-05,5.4712384674250536e-05
13765,3,0.00014751100369297224,0.00012419002131227512,0.00015455608590625588,0.0001248975830771196,5.2424911781770675e-05,3.909875152835452e-05,4.1836749836320236e-05,2.5960289458201784e-05,8.947118671399005e-05,5.267300921535895e-05,4.869425324890119e-05,3.9287456774806115e-05,6.55807502288573e-05,5.583790231330786e-05,9.071630567085276e-05,6.564276022430905e-05
13817,3,0.0001503157384980978,0.00013732726115065584,0.0001369152305743992,0.00011130603377270976,5.475610825382019e-05,4.591104495908958e-05,2.3166370226119708e-05,1.8850911588252265e-05,4.864983718253664e-05,3.444395690736315e-05,4.466487670604112e-05,3.604326525920588e-05,6.148310988555597e-05,4.62938515969623e-05,0.00011088297375717843,7.42960640460013e-05
13869,3,9.91070485025e-05,8.065818817875686e-05,5.8596227972397754e-05,4.587682183155384e-05,3.847925591363875e-05,3.048911345554732e-05,3.660415942255288e-05,2.628212343951361e-05,8.408591932483543e-05,5.9154909317859233e-05,5.1640859851788126e-05,4.2156012519841915e-05,4.2059734044575305e-05,2.9595574731096303e-05,8.131503035999101e-05,4.6353584760168145e-05
13920,3,8.096835463674791e-05,5.697212038584145e-05,5.955323291717004e-05,4.1435248127387816e-05,3.547512332203562e-05,2.3697368518131914e-05,3.3897449697388625e-05,2.1314151574756405e-05,8.270187919246581e-05,5.6180937958379694e-05,4.8548159837887964e-05,3.5148728752819717e-05,2.8738600100699257e-05,1.9652326368259394e-05,6.720557120358347e-05,4.596506529903174e-05
13971,3,7.561317281489645e-05,4.882237291973424e-05,6.659195795299171e-05,4.572776803998992e-05,3.975673136123188e-05,2.5433111322515834e-05,1.1041326330540994e-05,7.752124056988079e-06,3.085253174572459e-05,2.2679168594256388e-05,4.023039882855873e-05,2.7581677748491673e-05,1.786004460126617e-05,1.1502568433353589e-05,6.843287131192743e-05,4.5185083956781945e-05
14022,3,5.4185361373119244e-05,2.7762531570650002e-05,5.8512495121934213e-05,4.0226748988706265e-05,4.247818395878421e-05,3.182753620403778e-05,1.4558928651303568e-05,1.0256800871638434e-05,3.9129647019646164e-05,2.5072470018129238e-05,5.051399804894476e-05,3.581143877384182e-05,2.046324966647557e-05,1.3281387821730585e-05,5.7546606214251616e-05,3.912976833225211e-05
14074,3,8.881834443771396e-05,6.0320885654146306e-05,6.555908926981229e-05,4.256429380597969e-05,3.3784548058630685e-05,2.5967040496890283e-05,2.5519000082284576e-05,1.8811600891260818e-05,7.697183145388504e-05,5.419413736413755e-05,4.262413398628122e-05,2.8554543441992366e-05,3.6396890372539656e-05,2.5404095212246835e-05,8.205739792848554e-05,6.489928242622195e-05
14125,3,9.251628525873483e-05,6.99795735930954e-05,7.798205881159622e-05,5.480673958078215e-05,2.635451244619544e-05,2.165470635705901e-05,2.6025833481364427e-05,1.9899055609643928e-05,8.257502528242447e-05,6.022391688651121e-05,4.0446189957668e-05,2.9273824561668198e-05,3.345619503501756e-05,2.1862770512060488e-05,8.36392994655939e-05,6.435098092601086e-05
14177,3,6.403884821671937e-05,4.74565584280997e-05,0.00010931436799018768,9.393264402661204e-05,2.111543853324685e-05,1.7685507047841655e-05,1.9520851897184637e-05,1.4694570121907241e-05,5.6229849557983424e-05,3.438229371186643e-05,4.512617732608253e-05,2.8586279187271067e-05,2.2660713147414084e-05,1.3766503135210573e-05,5.983702712487731e-05,4.692588617897433e-05
14228,3,5.794560913941334e-05,4.3068245738839855e-05,0.0001236031608383715,0.00011852538726940235,2.7865961244340034e-05,2.3768129442425616e-05,2.4175880991114487e-05,1.991157592482217e-05,4.179566719282918e-05,2.8783225087328115e-05,3.21268923164558e-05,1.8512101644820333e-05,2.5193372775221215e-05,1.7460734421652527e-05,5.7056555892130996e-05,5.168380588527996e-05
14279,3,4.817715353218261e-05,3.5668033156177644e-05,0.00010056244450888225,9.218871027590705e-05,3.6834014897770714e-05,3.301460762443831e-05,3.4108926657172165e-05,3.0726277642607544e-05,6.055003906850694e-05,5.1201825864643416e-05,2.0826331388853906e-05,1.630809778920902e-05,1.9863954406733538e-05,1.4302049795455416e-05,4.908129307971695e-05,3.8153806911081307e-05
14330,3,6.177418676585248e-05,4.808316495114701e-05,9.02661934137529e-05,7.281877266612908e-05,3.797851905474797e-05,3.2876732250217724e-05,4.217581440221941e-05,3.4987671840281516e-05,8.760349744936117e-05,7.570816435601719e-05,2.865490887253878e-05,2.1052725108959253e-05,1.7962683757690236e-05,1.2886628562769815e-05,4.286536954100854e-05,2.878099161510855e-05
14381,3,6.353049808592696e-05,5.251156156233015e-05,8.863881250755424e-05,6.272301894232632e-05,3.6958590511748075e-05,3.3094915652927746e-05,3.418743776104922e-05,2.498692975277314e-05,8.035624794077533e-05,6.102762397494593e-05,5.9483807539773894e-05,3.934779464343165e-05,2.1445866456704994e-05,1.588081259905923e-05,5.091849295251303e-05,4.056001064479711e-05
14432,3,4.974208872918113e-05,3.9073209850495945e-05,0.00010600446472644553,7.687973989206844e-05,3.3566195297451764e-05,2.466383608578228e-05,2.8516997935268867e-05,2.1424478417296573e-05,6.027356696479185e-05,4.2715972960336674e-05,5.645823212682503e-05,3.4192244361182616e-05,2.8995617877147476e-05,2.0766272713965763e-05,6.009623557776062e-05,4.470816999689798e-05
14483,3,8.81054278002032e-05,6.613933866505533e-05,0.00013493153246882017,9.613119491039009e-05,4.05881196007187e-05,2.9603552386619604e-05,4.573975513667682e-05,3.528646631772057e-05,7.36618041959483e-05,5.6158868219231474e-05,4.614968861456501e-05,3.1809497298067614e-05,3.527980240478527e-05,2.6701629602855098e-05,5.931328976848091e-05,3.61820538742766e-05
14535,3,0.00010578674328390551,8.516257499993739e-05,0.00011856783498359146,7.880473617098077e-05,3.875988564865315e-05,3.143624476386306e-05,4.1255890514464426e-05,3.0486873548911655e-05,6.490423593819428e-05,4.8209295473993334e-05,4.7358199469048974e-05,3.540534383424902e-05,3.5703127129965674e-05,2.7519499240757925e-05,6.175229109816155e-05,4.207962384470381e-05
14588,3,8.216918370880212e-05,6.091933018300791e-05,6.546910573430992e-05,4.72394353650264e-05,3.652527068546925e-05,2.6881976896873683e-05,1.9144972095005923e-05,1.4461251143691653e-05,3.106750400981299e-05,2.335627626688329e-05,3.2188066422138166e-05,2.6314560803870406e-05,2.754985898341338e-05,1.8108854309724698e-05,8.41875620195453e-05,6.798716396907447e-05
14639,3,6.314770680729472e-05,4.416500068722951e-05,4.546803106070957e-05,3.452555239993702e-05,3.282965708943413e-05,2.1803016394835404e-05,1.8410876770374705e-05,1.3466885501598094e-05,3.323069649767404e-05,2.2181054699967205e-05,3.258757862417102e-05,2.443324608933941e-05,3.60901362407804e-05,2.0450392423425355e-05,8.565008171673887e-05,6.580950071302335e-05
14690,3,4.504216964005313e-05,3.245534434191322e-05,5.482997132074214e-05,3.9892466208195947e-05,2.1530539681488283e-05,1.418618890329594e-05,2.023671657794042e-05,1.4850228176340102e-05,3.37451820015261e-05,2.050266659906229e-05,2.379442862228346e-05,1.656292028891911e-05,3.761454725145715e-05,2.5352469663132337e-05,6.690686180539071e-05,4.8354619443094405e-05
14741,3,5.091171403373621e-05,3.9149980664700494e-05,7.391711673696123e-05,4.271254483994361e-05,4.5995223145919476e-05,2.7183325891205627e-05,2.637455556080152e-05,1.8967936009336617e-05,4.089424623252469e-05,2.451004397322023e-05,2.5244860264310817e-05,1.857960136657212e-05,2.059305488831872e-05,1.7320861717352358e-05,5.7856928013309424e-05,4.8264903952477776e-05
14793,3,6.563635099738875e-05,5.367489922905342e-05,0.00013141071861069977,9.307983582743288e-05,4.7061158754781465e-05,3.1525647883437424e-05,5.254264965832177e-05,3.875441382622373e-05,0.0001284146028246062,8.741840113095344e-05,8.271334115143507e-05,5.6867206667647435e-05,3.223236653795026e-05,2.4474881401082718e-05,5.1790079619376945e-05,4.36034016396714e-05
14844,3,7.09955090330801e-05,5.930915985214026e-05,0.00012827760801905808,0.00010449011130948325,3.697600931332813e-05,2.6310903685823313e-05,5.283384092403528e-05,3.802123954967396e-05,0.00013613114302596377,0.00010111150374753368,8.401760509707003e-05,5.8942794241597626e-05,3.731447154813796e-05,2.843354529587452e-05,6.973704885884435e-05,4.903332239865541e-05
14895,3,6.77255470668639e-05,5.5226676253912314e-05,7.232933671327504e-05,5.6075900329382276e-05,3.669382399015725e-05,2.5810732030536494e-05,3.721963320429373e-05,2.6000096133947853e-05,0.00010215365138943253,7.6604153615881e-05,6.755693970448958e-05,4.701212882133853e-05,2.9010534784198528e-05,2.187368806822949e-05,6.667677839251931e-05,4.2762839026458616e-05
